"iteration","year","sex","estimate","ui","li","N_ID","total_est","total_ui","total_li"
862,2020,"female",43952.0414400339,49638.3657387013,38992.3491203001,46961,90913.0414400339,96599.3657387013,85953.3491203001
862,2021,"female",46894.3490303913,53195.8730106778,41428.587225927,47692,94586.3490303913,100887.873010678,89120.587225927
863,2015,"male",72178.7860774377,77708.340423161,67083.2946539293,70188,142366.786077438,147896.340423161,137271.294653929
863,2016,"male",67327.4318253047,72018.6474303404,62974.7106978069,72772,140099.431825305,144790.64743034,135746.710697807
863,2017,"male",73527.2362847741,78628.0418988656,68790.780640143,74562,148089.236284774,153190.041898866,143352.780640143
863,2018,"male",72019.3288677203,76781.0761306699,67580.8858218327,74112,146131.32886772,150893.07613067,141692.885821833
863,2019,"male",75267.2744767351,80366.7337744309,70525.8677946448,74988,150255.274476735,155354.733774431,145513.867794645
863,2020,"male",68218.9456167027,73265.0599192184,63557.0026045855,72176,140394.945616703,145441.059919218,135733.002604586
863,2021,"male",79001.144542438,85420.7200149063,73123.2188030093,73301,152302.144542438,158721.720014906,146424.218803009
863,2015,"female",38676.7874966008,43181.4476832789,34681.9270320405,46027,84703.7874966008,89208.4476832789,80708.9270320405
863,2016,"female",37509.0057446235,42157.3033797943,33438.6643094585,47071,84580.0057446235,89228.3033797943,80509.6643094585
863,2017,"female",40434.7751391256,45033.5398305064,36348.5373803346,48862,89296.7751391256,93895.5398305064,85210.5373803346
863,2018,"female",36944.7283634567,41273.6769039285,33118.8477727867,48517,85461.7283634567,89790.6769039285,81635.8477727867
863,2019,"female",38722.4606122911,43231.0450637027,34727.9701101542,49059,87781.4606122911,92290.0450637027,83786.9701101542
863,2020,"female",34852.4566262463,39526.1681984589,30794.2456330867,46961,81813.4566262463,86487.1681984589,77755.2456330867
863,2021,"female",36153.8848977088,41151.7379807522,31835.8621783721,47692,83845.8848977088,88843.7379807522,79527.8621783721
864,2015,"male",77064.5743335021,83120.3056908783,71499.0907465349,70188,147252.574333502,153308.305690878,141687.090746535
864,2016,"male",69776.8568698862,74709.2567169693,65206.5707338497,72772,142548.856869886,147481.256716969,137978.57073385
864,2017,"male",75271.9037520118,80548.6305163395,70376.8621065207,74562,149833.903752012,155110.630516339,144938.862106521
864,2018,"male",74430.135710924,79429.2915970003,69776.9955021222,74112,148542.135710924,153541.291597,143888.995502122
864,2019,"male",83410.5318335559,89755.7844407709,77569.5383054051,74988,158398.531833556,164743.784440771,152557.538305405
864,2020,"male",76343.1574106559,81837.6323322133,71259.555389273,72176,148519.157410656,154013.632332213,143435.555389273
864,2021,"male",87889.0995322604,94683.890409801,81644.7271052834,73301,161190.09953226,167984.890409801,154945.727105283
864,2015,"female",43749.2498175692,49217.5399170774,38955.5205148443,46027,89776.2498175692,95244.5399170774,84982.5205148443
864,2016,"female",47700.0317784489,53564.1306512308,42557.8491864135,47071,94771.0317784489,100635.130651231,89628.8491864135
864,2017,"female",47373.3004199699,53137.3533532461,42303.5979378489,48862,96235.3004199699,101999.353353246,91165.5979378489
864,2018,"female",45188.1816485405,50423.2505815595,40557.2385636025,48517,93705.1816485405,98940.2505815595,89074.2385636025
864,2019,"female",44161.8160523736,49604.5879828262,39379.8195896351,49059,93220.8160523736,98663.5879828262,88438.8195896351
864,2020,"female",43952.0414400339,49638.3657387013,38992.3491203001,46961,90913.0414400339,96599.3657387013,85953.3491203001
864,2021,"female",46894.3490303913,53195.8730106778,41428.587225927,47692,94586.3490303913,100887.873010678,89120.587225927
865,2015,"male",78124.3412414733,84296.4747320308,72455.138218259,70188,148312.341241473,154484.474732031,142643.138218259
865,2016,"male",70289.9400388738,75273.4063591706,65673.6441367612,72772,143061.940038874,148045.406359171,138445.644136761
865,2017,"male",75631.4203183149,80944.7178074023,70703.4430298076,74562,150193.420318315,155506.717807402,145265.443029808
865,2018,"male",74927.7379959627,79976.0173655241,70230.1943602439,74112,149039.737995963,154088.017365524,144342.194360244
865,2019,"male",85121.8290478032,91647.158175212,79119.5760744619,74988,160109.829047803,166635.158175212,154107.576074462
865,2020,"male",77310.8899957255,82908.1494213251,72135.1285347382,72176,149486.889995726,155084.149421325,144311.128534738
865,2021,"male",88931.5520260385,95843.7038435951,82582.7088166589,73301,162232.552026038,169144.703843595,155883.708816659
865,2015,"female",48434.7695729336,55402.5414629096,42461.7190382142,46027,94461.7695729336,101429.54146291,88488.7190382142
865,2016,"female",49420.3650959837,55590.9953596767,44022.6549544529,47071,96491.3650959837,102661.995359677,91093.6549544529
865,2017,"female",51548.4403424408,58727.3562305798,45365.3290861063,48862,100410.440342441,107589.35623058,94227.3290861063
865,2018,"female",46572.7523120151,52037.3341390543,41747.9259207999,48517,95089.752312015,100554.334139054,90264.9259207999
865,2019,"female",45495.2364854471,51175.853023633,40514.1157208548,49059,94554.2364854471,100234.853023633,89573.1157208548
865,2020,"female",45609.7083100072,51606.8540577977,40392.321680417,46961,92570.7083100072,98567.8540577977,87353.321680417
865,2021,"female",48374.5705071908,54975.378358187,42663.8152234942,47692,96066.5705071908,102667.378358187,90355.8152234942
866,2015,"male",84127.8712646445,91641.6163596095,77310.2059174541,70188,154315.871264644,161829.616359609,147498.205917454
866,2016,"male",73332.2060551209,79089.9808249941,68048.1345082581,72772,146104.206055121,151861.980824994,140820.134508258
866,2017,"male",76374.8255098769,81769.3462929297,71374.0776672843,74562,150936.825509877,156331.34629293,145936.077667284
866,2018,"male",77964.3690003662,83594.6054007205,72753.5343151413,74112,152076.369000366,157706.60540072,146865.534315141
866,2019,"male",88787.8244766964,95703.4903079303,82436.50239457,74988,163775.824476696,170691.49030793,157424.50239457
866,2020,"male",79328.286957419,85142.4149258906,73958.3369060815,72176,151504.286957419,157318.414925891,146134.336906082
866,2021,"male",91107.1039045621,98266.4116223257,84538.4851376343,73301,164408.103904562,171567.411622326,157839.485137634
866,2015,"female",53747.1104754807,61848.3366169351,46858.5235270597,46027,99774.1104754807,107875.336616935,92885.5235270597
866,2016,"female",56970.4758124693,65483.2712807267,49733.280520306,47071,104041.475812469,112554.271280727,96804.280520306
866,2017,"female",57650.8713470214,66057.6805307203,50465.9370130964,48862,106512.871347021,114919.68053072,99327.9370130964
866,2018,"female",49480.9146657085,55454.6249554954,44229.3670545199,48517,97997.9146657085,103971.624955495,92746.3670545199
866,2019,"female",51633.2604063867,59458.3858554141,44988.0324577076,49059,100692.260406387,108517.385855414,94047.0324577076
866,2020,"female",49364.9178122569,56087.186874322,43549.7779270442,46961,96325.9178122569,103048.186874322,90510.7779270442
866,2021,"female",51738.075173823,59052.1018600802,45448.4656805095,47692,99430.075173823,106744.10186008,93140.4656805095
867,2015,"male",76033.8300483309,81977.1228136425,70568.6203594221,70188,146221.830048331,152165.122813643,140756.620359422
867,2016,"male",69271.7416632898,74154.0525055608,64746.6034650979,72772,142043.74166329,146926.052505561,137518.603465098
867,2017,"male",74915.9801406438,80156.6095737764,70053.4583942499,74562,149477.980140644,154718.609573776,144615.45839425
867,2018,"male",73939.4006213461,78890.3329709707,69329.8708515845,74112,148051.400621346,153002.332970971,143441.870851585
867,2019,"male",81367.8090860089,87483.249437499,75731.2130136229,74988,156355.809086009,162471.249437499,150719.213013623
867,2020,"male",75401.540497765,80796.7722649246,70406.9986687244,72176,147577.540497765,152972.772264925,142582.998668724
867,2021,"male",86875.2094006851,93556.5240552563,80731.9191493861,73301,160176.209400685,166857.524055256,154032.919149386
867,2015,"female",42508.0019745337,47755.5138266148,37898.5041202994,46027,88535.0019745337,93782.5138266148,83925.5041202994
867,2016,"female",46101.314590902,51686.2735215911,41192.674996512,47071,93172.314590902,98757.2735215911,88263.674996512
867,2017,"female",46216.0618992112,51746.7427267858,41338.1879685784,48862,95078.0618992112,100608.742726786,90200.1879685784
867,2018,"female",43888.6731244601,48911.7478735664,39437.3166202288,48517,92405.6731244601,97428.7478735664,87954.3166202288
867,2019,"female",42995.6564197095,48228.6300647667,38389.241354146,49059,92054.6564197095,97287.6300647667,87448.241354146
867,2020,"female",42442.8362517649,47844.7020131932,37719.1018415025,46961,89403.8362517649,94805.7020131932,84680.1018415025
867,2021,"female",45944.9474510765,52011.5919774409,40668.0539294733,47692,93636.9474510765,99703.5919774409,88360.0539294733
868,2015,"male",82149.7548285075,89417.3397745471,75548.4182470432,70188,152337.754828507,159605.339774547,145736.418247043
868,2016,"male",70811.1770290287,75846.7145816058,66147.9859674522,72772,143583.177029029,148618.714581606,138919.985967452
868,2017,"male",75994.5800566092,81344.9304205924,71033.2439102801,74562,150556.580056609,155906.930420592,145595.24391028
868,2018,"male",75432.2707387016,80530.5915700303,70689.5156465042,74112,149544.270738702,154642.59157003,144801.515646504
868,2019,"male",86912.5361368603,93627.7581116899,80740.3854333669,74988,161900.53613686,168615.75811169,155728.385433367
868,2020,"male",78305.6312779522,84009.3835045563,73034.4697780384,72176,150481.631277952,156185.383504556,145210.469778038
868,2021,"male",90003.7891745325,97037.378515675,83546.9221625863,73301,163304.789174533,170338.378515675,156847.922162586
868,2015,"female",50900.7313306815,58377.5345826808,44515.1533455808,46027,96927.7313306815,104404.534582681,90542.1533455808
868,2016,"female",51277.8204160601,57786.6033846905,45599.3246845444,47071,98348.8204160601,104857.603384691,92670.3246845444
868,2017,"female",54422.4343491116,62172.0313879395,47772.4504219122,48862,103284.434349112,111034.03138794,96634.4504219122
868,2018,"female",47952.2474117722,53659.4644445885,42923.9781849197,48517,96469.2474117722,102176.464444588,91440.9781849197
868,2019,"female",46931.3279124808,52871.8677139093,41733.1907761392,49059,95990.3279124808,101930.867713909,90792.1907761392
868,2020,"female",47407.9261894981,53748.6900081551,41906.6946120116,46961,94368.9261894981,100709.690008155,88867.6946120116
868,2021,"female",49952.8766112815,56879.5437379957,43976.4939587325,47692,97644.8766112815,104571.543737996,91668.4939587325
869,2015,"male",76033.8300483309,81977.1228136425,70568.6203594221,70188,146221.830048331,152165.122813643,140756.620359422
869,2016,"male",69271.7416632898,74154.0525055608,64746.6034650979,72772,142043.74166329,146926.052505561,137518.603465098
869,2017,"male",74915.9801406438,80156.6095737764,70053.4583942499,74562,149477.980140644,154718.609573776,144615.45839425
869,2018,"male",73939.4006213461,78890.3329709707,69329.8708515845,74112,148051.400621346,153002.332970971,143441.870851585
869,2019,"male",81367.8090860089,87483.249437499,75731.2130136229,74988,156355.809086009,162471.249437499,150719.213013623
869,2020,"male",75401.540497765,80796.7722649246,70406.9986687244,72176,147577.540497765,152972.772264925,142582.998668724
869,2021,"male",86875.2094006851,93556.5240552563,80731.9191493861,73301,160176.209400685,166857.524055256,154032.919149386
869,2015,"female",42508.0019745337,47755.5138266148,37898.5041202994,46027,88535.0019745337,93782.5138266148,83925.5041202994
869,2016,"female",46101.314590902,51686.2735215911,41192.674996512,47071,93172.314590902,98757.2735215911,88263.674996512
869,2017,"female",46216.0618992112,51746.7427267858,41338.1879685784,48862,95078.0618992112,100608.742726786,90200.1879685784
869,2018,"female",43888.6731244601,48911.7478735664,39437.3166202288,48517,92405.6731244601,97428.7478735664,87954.3166202288
869,2019,"female",42995.6564197095,48228.6300647667,38389.241354146,49059,92054.6564197095,97287.6300647667,87448.241354146
869,2020,"female",42442.8362517649,47844.7020131932,37719.1018415025,46961,89403.8362517649,94805.7020131932,84680.1018415025
869,2021,"female",45944.9474510765,52011.5919774409,40668.0539294733,47692,93636.9474510765,99703.5919774409,88360.0539294733
870,2015,"male",76033.8300483309,81977.1228136425,70568.6203594221,70188,146221.830048331,152165.122813643,140756.620359422
870,2016,"male",69271.7416632898,74154.0525055608,64746.6034650979,72772,142043.74166329,146926.052505561,137518.603465098
870,2017,"male",74915.9801406438,80156.6095737764,70053.4583942499,74562,149477.980140644,154718.609573776,144615.45839425
870,2018,"male",73939.4006213461,78890.3329709707,69329.8708515845,74112,148051.400621346,153002.332970971,143441.870851585
870,2019,"male",81367.8090860089,87483.249437499,75731.2130136229,74988,156355.809086009,162471.249437499,150719.213013623
870,2020,"male",75401.540497765,80796.7722649246,70406.9986687244,72176,147577.540497765,152972.772264925,142582.998668724
870,2021,"male",86875.2094006851,93556.5240552563,80731.9191493861,73301,160176.209400685,166857.524055256,154032.919149386
870,2015,"female",42508.0019745337,47755.5138266148,37898.5041202994,46027,88535.0019745337,93782.5138266148,83925.5041202994
870,2016,"female",46101.314590902,51686.2735215911,41192.674996512,47071,93172.314590902,98757.2735215911,88263.674996512
870,2017,"female",46216.0618992112,51746.7427267858,41338.1879685784,48862,95078.0618992112,100608.742726786,90200.1879685784
870,2018,"female",43888.6731244601,48911.7478735664,39437.3166202288,48517,92405.6731244601,97428.7478735664,87954.3166202288
870,2019,"female",42995.6564197095,48228.6300647667,38389.241354146,49059,92054.6564197095,97287.6300647667,87448.241354146
870,2020,"female",42442.8362517649,47844.7020131932,37719.1018415025,46961,89403.8362517649,94805.7020131932,84680.1018415025
870,2021,"female",45944.9474510765,52011.5919774409,40668.0539294733,47692,93636.9474510765,99703.5919774409,88360.0539294733
871,2015,"male",71276.9253444257,76711.2367415032,66266.7116899946,70188,141464.925344426,146899.236741503,136454.711689995
871,2016,"male",66859.554188402,71505.1904170645,62547.9983271979,72772,139631.554188402,144277.190417065,135319.998327198
871,2017,"male",73188.5495411974,78255.5000806385,68482.6417099521,74562,147750.549541197,152817.500080638,143044.641709952
