age_grp_five,fod,year,month,N_ID
6,0,2013,3,596
7,0,2013,3,596
5,0,2013,3,596
7,0,2013,3,596
6,0,2013,3,596
9,0,2013,3,596
6,0,2013,3,596
13,0,2013,3,596
5,0,2013,3,596
9,0,2013,3,596
7,0,2013,3,596
5,0,2013,3,596
11,0,2013,3,596
6,0,2013,3,596
7,0,2013,3,596
8,0,2013,3,596
6,0,2013,3,596
10,0,2013,3,596
5,0,2013,3,596
6,0,2013,3,596
18,0,2013,3,596
6,0,2013,3,596
6,0,2013,3,596
5,0,2013,3,596
6,0,2013,3,596
11,0,2013,3,596
6,0,2013,3,596
14,0,2013,3,596
9,0,2013,3,596
10,0,2013,3,596
8,0,2013,3,596
5,0,2013,3,596
12,0,2013,3,596
6,0,2013,3,596
10,0,2013,3,596
10,0,2013,3,596
8,0,2013,3,596
6,0,2013,3,596
6,0,2013,3,596
8,0,2013,3,596
6,0,2013,3,596
8,0,2013,3,596
6,0,2013,3,596
8,0,2013,3,596
10,0,2013,3,596
11,0,2013,3,596
6,0,2013,3,596
12,0,2013,3,596
7,0,2013,3,596
7,0,2013,3,596
15,0,2013,3,596
6,0,2013,3,596
13,0,2013,3,596
6,0,2013,3,596
11,0,2013,3,596
10,0,2013,3,596
6,0,2013,3,596
10,0,2013,3,596
7,0,2013,3,596
6,0,2013,3,596
11,0,2013,3,596
8,0,2013,3,596
5,0,2013,3,596
16,0,2013,3,596
6,0,2013,3,596
7,0,2013,3,596
10,0,2013,3,596
6,0,2013,3,596
6,0,2013,3,596
5,0,2013,3,596
9,0,2013,3,596
15,0,2013,3,596
5,0,2013,3,596
14,0,2013,3,596
6,0,2013,3,596
10,0,2013,3,596
11,0,2013,3,596
5,0,2013,3,596
11,0,2013,3,596
6,0,2013,3,596
14,0,2013,3,596
7,0,2013,3,596
18,0,2013,3,596
11,0,2013,3,596
5,0,2013,3,596
7,0,2013,3,596
10,0,2013,3,596
6,0,2013,3,596
6,0,2013,3,596
9,0,2013,3,596
9,0,2013,3,596
13,0,2013,3,596
10,0,2013,3,596
11,0,2013,3,596
11,0,2013,3,596
7,0,2013,3,596
6,0,2013,3,596
7,0,2013,3,596
11,0,2013,3,596
5,0,2013,3,596
8,0,2013,3,596
7,0,2013,3,596
12,0,2013,3,596
13,0,2013,3,596
10,0,2013,3,596
6,0,2013,3,596
7,0,2013,3,596
10,0,2013,3,596
11,0,2013,3,596
4,0,2013,3,596
10,0,2013,3,596
16,0,2013,3,596
8,0,2013,3,596
10,0,2013,3,596
11,0,2013,3,596
5,0,2013,3,596
12,0,2013,3,596
5,0,2013,3,596
5,0,2013,3,596
9,0,2013,3,596
7,0,2013,3,596
11,0,2013,3,596
6,0,2013,3,596
19,0,2013,3,596
10,0,2013,3,596
6,0,2013,3,596
10,0,2013,3,596
7,0,2013,3,596
11,0,2013,3,596
9,0,2013,3,596
9,0,2013,3,596
10,0,2013,3,596
9,0,2013,3,596
7,0,2013,3,596
6,0,2013,3,596
5,0,2013,3,596
11,0,2013,3,596
11,0,2013,3,596
5,0,2013,3,596
6,0,2013,3,596
9,0,2013,3,596
6,0,2013,3,596
5,0,2013,3,596
9,0,2013,3,596
5,0,2013,3,596
4,0,2013,3,596
7,0,2013,3,596
12,0,2013,3,596
6,0,2013,3,596
12,0,2013,3,596
6,0,2013,3,596
6,0,2013,3,596
12,0,2013,3,596
12,0,2013,3,596
10,0,2013,3,596
9,0,2013,3,596
8,0,2013,3,596
6,0,2013,3,596
11,0,2013,3,596
5,0,2013,3,596
8,0,2013,3,596
10,0,2013,3,596
5,0,2013,3,596
5,0,2013,3,596
7,0,2013,3,596
12,0,2013,3,596
12,0,2013,3,596
14,0,2013,3,596
6,0,2013,3,596
10,0,2013,3,596
9,0,2013,3,596
4,0,2013,3,596
13,0,2013,3,596
10,0,2013,3,596
11,0,2013,3,596
6,0,2013,3,596
5,0,2013,3,596
6,0,2013,3,596
8,0,2013,3,596
11,0,2013,3,596
10,0,2013,3,596
13,0,2013,3,596
5,0,2013,3,596
5,0,2013,3,596
9,0,2013,3,596
6,0,2013,3,596
12,0,2013,3,596
7,0,2013,3,596
6,0,2013,3,596
10,0,2013,3,596
6,0,2013,3,596
5,0,2013,3,596
12,0,2013,3,596
6,0,2013,3,596
6,0,2013,3,596
10,0,2013,3,596
5,0,2013,3,596
5,0,2013,3,596
9,0,2013,3,596
7,0,2013,3,596
5,0,2013,3,596
5,0,2013,3,596
6,0,2013,3,596
4,0,2013,3,596
8,0,2013,3,596
7,0,2013,3,596
6,0,2013,3,596
4,0,2013,3,596
18,0,2013,3,596
7,0,2013,3,596
5,0,2013,3,596
15,0,2013,3,596
7,0,2013,3,596
5,0,2013,3,596
6,0,2013,3,596
6,0,2013,3,596
5,0,2013,3,596
6,0,2013,3,596
5,0,2013,3,596
8,0,2013,3,596
6,0,2013,3,596
11,0,2013,3,596
9,0,2013,3,596
6,0,2013,3,596
6,0,2013,3,596
9,0,2013,3,596
6,0,2013,3,596
9,0,2013,3,596
9,0,2013,3,596
10,0,2013,3,596
11,0,2013,3,596
13,0,2013,3,596
6,0,2013,3,596
6,0,2013,3,596
7,0,2013,3,596
12,0,2013,3,596
9,0,2013,3,596
13,0,2013,3,596
5,0,2013,3,596
6,0,2013,3,596
14,0,2013,3,596
6,0,2013,3,596
7,0,2013,3,596
9,0,2013,3,596
13,0,2013,3,596
11,0,2013,3,596
7,0,2013,3,596
12,0,2013,3,596
11,0,2013,3,596
17,0,2013,3,596
7,0,2013,3,596
7,0,2013,3,596
6,0,2013,3,596
11,0,2013,3,596
6,0,2013,3,596
8,0,2013,3,596
11,0,2013,3,596
9,0,2013,3,596
6,0,2013,3,596
19,0,2013,3,596
5,0,2013,3,596
4,0,2013,3,596
9,0,2013,3,596
5,0,2013,3,596
12,0,2013,3,596
10,0,2013,3,596
8,0,2013,3,596
7,0,2013,3,596
6,0,2013,3,596
6,0,2013,3,596
5,0,2013,3,596
7,0,2013,3,596
5,0,2013,3,596
12,0,2013,3,596
14,0,2013,3,596
7,0,2013,3,596
8,0,2013,3,596
8,0,2013,3,596
11,0,2013,3,596
11,0,2013,3,596
18,0,2013,3,596
13,0,2013,3,596
12,0,2013,3,596
5,0,2013,3,596
8,0,2013,3,596
7,0,2013,3,596
13,0,2013,3,596
11,0,2013,3,596
11,0,2013,3,596
6,0,2013,3,596
14,0,2013,3,596
5,0,2013,3,596
5,0,2013,3,596
8,0,2013,3,596
12,0,2013,3,596
13,0,2013,3,596
9,0,2013,3,596
5,0,2013,3,596
8,0,2013,3,596
8,0,2013,3,596
10,0,2013,3,596
9,0,2013,3,596
5,0,2013,3,596
7,0,2013,3,596
7,0,2013,3,596
12,0,2013,3,596
15,0,2013,3,596
9,0,2013,3,596
6,0,2013,3,596
12,0,2013,3,596
4,0,2013,3,596
10,0,2013,3,596
5,0,2013,3,596
8,0,2013,3,596
5,0,2013,3,596
5,0,2013,3,596
5,0,2013,3,596
10,0,2013,3,596
4,0,2013,3,596
5,0,2013,3,596
12,0,2013,3,596
7,0,2013,3,596
10,0,2013,3,596
11,0,2013,3,596
7,0,2013,3,596
12,0,2013,3,596
5,0,2013,3,596
6,0,2013,3,596
7,0,2013,3,596
11,0,2013,3,596
12,0,2013,3,596
10,0,2013,3,596
9,0,2013,3,596
9,0,2013,3,596
11,0,2013,3,596
10,0,2013,3,596
8,0,2013,3,596
6,0,2013,3,596
10,0,2013,3,596
7,0,2013,3,596
11,0,2013,3,596
14,0,2013,3,596
5,0,2013,3,596
11,0,2013,3,596
14,0,2013,3,596
7,0,2013,3,596
6,0,2013,3,596
15,0,2013,3,596
9,0,2013,3,596
10,0,2013,3,596
7,0,2013,3,596
5,0,2013,3,596
6,0,2013,3,596
5,0,2013,3,596
8,0,2013,3,596
5,0,2013,3,596
13,0,2013,3,596
6,0,2013,3,596
15,0,2013,3,596
6,0,2013,3,596
5,0,2013,3,596
6,0,2013,3,596
5,0,2013,3,596
17,0,2013,3,596
10,0,2013,3,596
7,0,2013,3,596
6,0,2013,3,596
5,0,2013,3,596
5,0,2013,3,596
12,0,2013,3,596
6,0,2013,3,596
12,0,2013,3,596
9,0,2013,3,596
4,0,2013,3,596
10,0,2013,3,596
8,0,2013,3,596
5,0,2013,3,596
5,0,2013,3,596
1,0,2013,3,596
9,0,2013,3,596
7,0,2013,3,596
8,0,2013,3,596
5,0,2013,3,596
7,0,2013,3,596
7,0,2013,3,596
12,0,2013,3,596
6,0,2013,3,596
6,0,2013,3,596
1,0,2013,4,595
9,0,2013,4,595
4,0,2013,4,595
8,0,2013,4,595
10,0,2013,4,595
7,0,2013,4,595
5,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
8,0,2013,4,595
5,0,2013,4,595
5,0,2013,4,595
10,0,2013,4,595
12,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
12,0,2013,4,595
9,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
19,0,2013,4,595
8,0,2013,4,595
8,0,2013,4,595
5,0,2013,4,595
16,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
10,0,2013,4,595
8,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
10,0,2013,4,595
8,0,2013,4,595
5,0,2013,4,595
9,0,2013,4,595
8,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
9,0,2013,4,595
11,0,2013,4,595
14,0,2013,4,595
9,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
9,0,2013,4,595
11,0,2013,4,595
5,0,2013,4,595
13,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
5,0,2013,4,595
10,0,2013,4,595
11,0,2013,4,595
13,0,2013,4,595
7,0,2013,4,595
8,0,2013,4,595
12,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
5,0,2013,4,595
18,0,2013,4,595
6,0,2013,4,595
12,0,2013,4,595
9,0,2013,4,595
9,0,2013,4,595
10,0,2013,4,595
10,0,2013,4,595
11,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
8,0,2013,4,595
5,0,2013,4,595
11,0,2013,4,595
5,0,2013,4,595
4,0,2013,4,595
14,0,2013,4,595
8,0,2013,4,595
7,0,2013,4,595
12,0,2013,4,595
10,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
9,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
5,0,2013,4,595
9,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
7,0,2013,4,595
12,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
9,0,2013,4,595
7,0,2013,4,595
10,0,2013,4,595
3,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
11,0,2013,4,595
11,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
8,0,2013,4,595
7,0,2013,4,595
9,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
12,0,2013,4,595
15,0,2013,4,595
5,0,2013,4,595
11,0,2013,4,595
12,0,2013,4,595
8,0,2013,4,595
7,0,2013,4,595
8,0,2013,4,595
8,0,2013,4,595
6,0,2013,4,595
17,0,2013,4,595
9,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
4,0,2013,4,595
6,0,2013,4,595
11,0,2013,4,595
18,0,2013,4,595
10,0,2013,4,595
10,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
11,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
5,0,2013,4,595
7,0,2013,4,595
13,0,2013,4,595
14,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
6,0,2013,4,595
9,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
13,0,2013,4,595
7,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
4,0,2013,4,595
9,0,2013,4,595
9,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
9,0,2013,4,595
14,0,2013,4,595
.,0,2013,4,595
9,0,2013,4,595
5,0,2013,4,595
7,0,2013,4,595
8,0,2013,4,595
4,0,2013,4,595
10,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
11,0,2013,4,595
9,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
10,0,2013,4,595
4,0,2013,4,595
5,0,2013,4,595
7,0,2013,4,595
12,0,2013,4,595
13,0,2013,4,595
5,0,2013,4,595
9,0,2013,4,595
7,0,2013,4,595
12,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
13,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
12,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
7,0,2013,4,595
14,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
11,0,2013,4,595
17,0,2013,4,595
13,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
10,0,2013,4,595
11,0,2013,4,595
7,0,2013,4,595
5,0,2013,4,595
14,0,2013,4,595
6,0,2013,4,595
11,0,2013,4,595
7,0,2013,4,595
5,0,2013,4,595
11,0,2013,4,595
13,0,2013,4,595
.,0,2013,4,595
7,0,2013,4,595
9,0,2013,4,595
4,0,2013,4,595
.,0,2013,4,595
4,0,2013,4,595
6,0,2013,4,595
9,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
9,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
4,0,2013,4,595
8,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
4,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
9,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
9,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
11,0,2013,4,595
11,0,2013,4,595
11,0,2013,4,595
8,0,2013,4,595
6,0,2013,4,595
11,0,2013,4,595
5,0,2013,4,595
10,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
10,0,2013,4,595
5,0,2013,4,595
10,0,2013,4,595
5,0,2013,4,595
10,0,2013,4,595
11,0,2013,4,595
13,0,2013,4,595
13,0,2013,4,595
7,0,2013,4,595
5,0,2013,4,595
13,0,2013,4,595
8,0,2013,4,595
12,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
5,0,2013,4,595
12,0,2013,4,595
7,0,2013,4,595
5,0,2013,4,595
5,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
4,0,2013,4,595
12,0,2013,4,595
1,0,2013,4,595
7,0,2013,4,595
11,0,2013,4,595
7,0,2013,4,595
8,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
4,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
12,0,2013,4,595
10,0,2013,4,595
9,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
9,0,2013,4,595
6,0,2013,4,595
9,0,2013,4,595
7,0,2013,4,595
5,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
11,0,2013,4,595
13,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
9,0,2013,4,595
11,0,2013,4,595
4,0,2013,4,595
9,0,2013,4,595
6,0,2013,4,595
12,0,2013,4,595
12,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
13,0,2013,4,595
8,0,2013,4,595
7,0,2013,4,595
11,0,2013,4,595
4,0,2013,4,595
10,0,2013,4,595
4,0,2013,4,595
5,0,2013,4,595
4,0,2013,4,595
14,0,2013,4,595
9,0,2013,4,595
9,0,2013,4,595
6,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
14,0,2013,4,595
5,0,2013,4,595
8,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
7,0,2013,4,595
8,0,2013,4,595
10,0,2013,4,595
9,0,2013,4,595
5,0,2013,4,595
10,0,2013,4,595
12,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
13,0,2013,4,595
5,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
9,0,2013,4,595
6,0,2013,4,595
12,0,2013,4,595
10,0,2013,4,595
11,0,2013,4,595
8,0,2013,4,595
7,0,2013,4,595
11,0,2013,4,595
10,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
10,0,2013,4,595
11,0,2013,4,595
11,0,2013,4,595
15,0,2013,4,595
5,0,2013,4,595
8,0,2013,4,595
9,0,2013,4,595
11,0,2013,4,595
12,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
18,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
11,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
9,0,2013,4,595
9,0,2013,4,595
10,0,2013,4,595
4,0,2013,4,595
6,0,2013,4,595
9,0,2013,4,595
6,0,2013,4,595
10,0,2013,4,595
13,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
8,0,2013,4,595
8,0,2013,4,595
5,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
13,0,2013,4,595
6,0,2013,4,595
17,0,2013,4,595
9,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
12,0,2013,4,595
4,0,2013,4,595
13,0,2013,4,595
6,0,2013,4,595
4,0,2013,4,595
6,0,2013,4,595
14,0,2013,4,595
9,0,2013,4,595
9,0,2013,4,595
11,0,2013,4,595
4,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
11,0,2013,4,595
8,0,2013,4,595
13,0,2013,4,595
8,0,2013,4,595
5,0,2013,4,595
13,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
13,0,2013,4,595
8,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
9,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
10,0,2013,4,595
14,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
12,0,2013,4,595
11,0,2013,4,595
9,0,2013,4,595
10,0,2013,4,595
8,0,2013,4,595
12,0,2013,4,595
5,0,2013,4,595
7,0,2013,4,595
14,0,2013,4,595
10,0,2013,4,595
8,0,2013,4,595
7,0,2013,4,595
9,0,2013,4,595
15,0,2013,4,595
12,0,2013,4,595
11,0,2013,4,595
11,0,2013,4,595
10,0,2013,4,595
12,0,2013,4,595
11,0,2013,4,595
11,0,2013,4,595
13,0,2013,4,595
10,0,2013,4,595
5,0,2013,4,595
14,0,2013,4,595
10,0,2013,4,595
7,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
12,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
12,0,2013,4,595
6,0,2013,4,595
11,0,2013,4,595
11,0,2013,4,595
8,0,2013,4,595
5,0,2013,4,595
8,0,2013,4,595
12,0,2013,4,595
11,0,2013,4,595
9,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
11,0,2013,4,595
8,0,2013,4,595
5,0,2013,4,595
11,0,2013,4,595
7,0,2013,4,595
4,0,2013,4,595
9,0,2013,4,595
7,0,2013,4,595
5,0,2013,4,595
9,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
9,0,2013,4,595
6,0,2013,4,595
10,0,2013,4,595
8,0,2013,4,595
11,0,2013,4,595
8,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
7,0,2013,4,595
15,0,2013,4,595
10,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
10,0,2013,4,595
6,0,2013,4,595
16,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
13,0,2013,4,595
13,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
12,0,2013,4,595
13,0,2013,4,595
14,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
17,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
13,0,2013,4,595
6,0,2013,4,595
12,0,2013,4,595
9,0,2013,4,595
7,0,2013,4,595
12,0,2013,4,595
7,0,2013,4,595
10,0,2013,4,595
5,0,2013,4,595
9,0,2013,4,595
5,0,2013,4,595
11,0,2013,4,595
12,0,2013,4,595
7,0,2013,4,595
11,0,2013,4,595
6,0,2013,4,595
10,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
16,0,2013,4,595
12,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
9,0,2013,4,595
13,0,2013,4,595
6,0,2013,4,595
8,0,2013,4,595
9,0,2013,4,595
12,0,2013,4,595
12,0,2013,4,595
7,0,2013,4,595
8,0,2013,4,595
5,0,2013,4,595
15,0,2013,4,595
7,0,2013,4,595
8,0,2013,4,595
9,0,2013,4,595
7,0,2013,4,595
9,0,2013,4,595
7,0,2013,4,595
19,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
10,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
6,0,2013,4,595
15,0,2013,4,595
12,0,2013,4,595
6,0,2013,4,595
7,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
6,0,2013,4,595
5,0,2013,4,595
5,0,2013,4,595
.,0,2013,4,595
6,0,2013,4,595
7,0,2013,5,635
10,0,2013,5,635
9,0,2013,5,635
4,0,2013,5,635
7,0,2013,5,635
10,0,2013,5,635
11,0,2013,5,635
12,0,2013,5,635
.,0,2013,5,635
8,0,2013,5,635
5,0,2013,5,635
12,0,2013,5,635
6,0,2013,5,635
12,0,2013,5,635
13,0,2013,5,635
10,0,2013,5,635
8,0,2013,5,635
5,0,2013,5,635
8,0,2013,5,635
5,0,2013,5,635
9,0,2013,5,635
8,0,2013,5,635
6,0,2013,5,635
9,0,2013,5,635
7,0,2013,5,635
10,0,2013,5,635
6,0,2013,5,635
7,0,2013,5,635
6,0,2013,5,635
9,0,2013,5,635
13,0,2013,5,635
11,0,2013,5,635
12,0,2013,5,635
12,0,2013,5,635
10,0,2013,5,635
5,0,2013,5,635
9,0,2013,5,635
6,0,2013,5,635
5,0,2013,5,635
5,0,2013,5,635
8,0,2013,5,635
12,0,2013,5,635
6,0,2013,5,635
5,0,2013,5,635
10,0,2013,5,635
13,0,2013,5,635
7,0,2013,5,635
6,0,2013,5,635
9,0,2013,5,635
8,0,2013,5,635
5,0,2013,5,635
10,0,2013,5,635
6,0,2013,5,635
7,0,2013,5,635
7,0,2013,5,635
8,0,2013,5,635
7,0,2013,5,635
5,0,2013,5,635
.,0,2013,5,635
15,0,2013,5,635
7,0,2013,5,635
6,0,2013,5,635
11,0,2013,5,635
6,0,2013,5,635
12,0,2013,5,635
8,0,2013,5,635
9,0,2013,5,635
6,0,2013,5,635
6,0,2013,5,635
7,0,2013,5,635
6,0,2013,5,635
10,0,2013,5,635
7,0,2013,5,635
11,0,2013,5,635
7,0,2013,5,635
13,0,2013,5,635
8,0,2013,5,635
6,0,2013,5,635
9,0,2013,5,635
8,0,2013,5,635
7,0,2013,5,635
5,0,2013,5,635
5,0,2013,5,635
9,0,2013,5,635
7,0,2013,5,635
11,0,2013,5,635
7,0,2013,5,635
6,0,2013,5,635
12,0,2013,5,635
1,0,2013,5,635
9,0,2013,5,635
6,0,2013,5,635
6,0,2013,5,635
6,0,2013,5,635
10,0,2013,5,635
10,0,2013,5,635
6,0,2013,5,635
6,0,2013,5,635
13,0,2013,5,635
16,0,2013,5,635
8,0,2013,5,635
11,0,2013,5,635
11,0,2013,5,635
5,0,2013,5,635
6,0,2013,5,635
6,0,2013,5,635
6,0,2013,5,635
12,0,2013,5,635
17,0,2013,5,635
16,0,2013,5,635
7,0,2013,5,635
9,0,2013,5,635
11,0,2013,5,635
11,0,2013,5,635
8,0,2013,5,635
6,0,2013,5,635
4,0,2013,5,635
7,0,2013,5,635
10,0,2013,5,635
7,0,2013,5,635
9,0,2013,5,635
7,0,2013,5,635
5,0,2013,5,635
11,0,2013,5,635
9,0,2013,5,635
7,0,2013,5,635
12,0,2013,5,635
6,0,2013,5,635
9,0,2013,5,635
8,0,2013,5,635
8,0,2013,5,635
9,0,2013,5,635
10,0,2013,5,635
4,0,2013,5,635
6,0,2013,5,635
13,0,2013,5,635
7,0,2013,5,635
12,0,2013,5,635
5,0,2013,5,635
5,0,2013,5,635
5,0,2013,5,635
10,0,2013,5,635
11,0,2013,5,635
14,0,2013,5,635
9,0,2013,5,635
12,0,2013,5,635
6,0,2013,5,635
6,0,2013,5,635
5,0,2013,5,635
5,0,2013,5,635
8,0,2013,5,635
6,0,2013,5,635
7,0,2013,5,635
12,0,2013,5,635
12,0,2013,5,635
5,0,2013,5,635
6,0,2013,5,635
5,0,2013,5,635
8,0,2013,5,635
5,0,2013,5,635
5,0,2013,5,635
11,0,2013,5,635
13,0,2013,5,635
13,0,2013,5,635
7,0,2013,5,635
6,0,2013,5,635
14,0,2013,5,635
6,0,2013,5,635
10,0,2013,5,635
11,0,2013,5,635
11,0,2013,5,635
11,0,2013,5,635
5,0,2013,5,635
8,0,2013,5,635
5,0,2013,5,635
11,0,2013,5,635
7,0,2013,5,635
10,0,2013,5,635
12,0,2013,5,635
10,0,2013,5,635
6,0,2013,5,635
12,0,2013,5,635
10,0,2013,5,635
11,0,2013,5,635
9,0,2013,5,635
11,0,2013,5,635
13,0,2013,5,635
6,0,2013,5,635
5,0,2013,5,635
12,0,2013,5,635
11,0,2013,5,635
13,0,2013,5,635
5,0,2013,5,635
5,0,2013,5,635
6,0,2013,5,635
8,0,2013,5,635
5,0,2013,5,635
10,0,2013,5,635
7,0,2013,5,635
8,0,2013,5,635
7,0,2013,5,635
.,0,2013,5,635
5,0,2013,5,635
5,0,2013,5,635
5,0,2013,5,635
6,0,2013,5,635
13,0,2013,5,635
8,0,2013,5,635
9,0,2013,5,635
8,0,2013,5,635
14,0,2013,5,635
11,0,2013,5,635
5,0,2013,5,635
7,0,2013,5,635
3,0,2013,5,635
10,0,2013,5,635
5,0,2013,5,635
15,0,2013,5,635
11,0,2013,5,635
11,0,2013,5,635
16,0,2013,5,635
1,0,2013,5,635
5,0,2013,5,635
8,0,2013,5,635
10,0,2013,5,635
5,0,2013,5,635
12,0,2013,5,635
12,0,2013,5,635
4,0,2013,5,635
6,0,2013,5,635
6,0,2013,5,635
8,0,2013,5,635
9,0,2013,5,635
7,0,2013,5,635
5,0,2013,5,635
9,0,2013,5,635
9,0,2013,5,635
7,0,2013,5,635
7,0,2013,5,635
10,0,2013,5,635
11,0,2013,5,635
6,0,2013,5,635
10,0,2013,5,635
9,0,2013,5,635
7,0,2013,5,635
6,0,2013,5,635
9,0,2013,5,635
